,Date,Q
5095,1937-09-12,65.0
5096,1937-09-13,65.0
5097,1937-09-14,62.5
5098,1937-09-15,58.0
5099,1937-09-16,56.0
5100,1937-09-17,54.0
5101,1937-09-18,53.0
5102,1937-09-19,54.0
5103,1937-09-20,63.0
5104,1937-09-21,60.5
5105,1937-09-22,65.0
5106,1937-09-23,67.0
5107,1937-09-24,77.5
5108,1937-09-25,117.0
5109,1937-09-26,71.5
5110,1937-09-27,232.0
5111,1937-09-28,238.0
5112,1937-09-29,172.0
5113,1937-09-30,234.0
5114,1937-10-01,545.0
5115,1937-10-02,219.0
5116,1937-10-03,132.0
5117,1937-10-04,126.0
5118,1937-10-05,111.5
5119,1937-10-06,111.5
5120,1937-10-07,126.0
5121,1937-10-08,111.5
5122,1937-10-09,135.0
5123,1937-10-10,151.0
5124,1937-10-11,135.0
5125,1937-10-12,183.0
5126,1937-10-13,262.0
5127,1937-10-14,155.0
5128,1937-10-15,123.0
5129,1937-10-16,120.0
5130,1937-10-17,114.0
5131,1937-10-18,111.5
5132,1937-10-19,149.0
5133,1937-10-20,129.0
5134,1937-10-21,98.0
5135,1937-10-22,87.5
5136,1937-10-23,83.0
5137,1937-10-24,78.0
5138,1937-10-25,76.0
5139,1937-10-26,76.0
5140,1937-10-27,78.0
5141,1937-10-28,71.5
5142,1937-10-29,73.5
5143,1937-10-30,73.5
5144,1937-10-31,92.5
5145,1937-11-01,103.0
5146,1937-11-02,111.5
5147,1937-11-03,85.0
5148,1937-11-04,98.0
5149,1937-11-05,148.0
5150,1937-11-06,142.0
5151,1937-11-07,127.0
5152,1937-11-08,132.0
5153,1937-11-09,151.0
5154,1937-11-10,210.0
5155,1937-11-11,158.0
5156,1937-11-12,123.0
5157,1937-11-13,100.5
5158,1937-11-14,92.5
5159,1937-11-15,111.5
5160,1937-11-16,210.0
5161,1937-11-17,238.0
5162,1937-11-18,252.0
5163,1937-11-19,151.0
5164,1937-11-20,135.0
5165,1937-11-21,120.0
5166,1937-11-22,111.5
5167,1937-11-23,100.5
5168,1937-11-24,111.5
5169,1937-11-25,120.0
5170,1937-11-26,111.5
5171,1937-11-27,114.0
5172,1937-11-28,103.0
5173,1937-11-29,92.5
5174,1937-11-30,87.5
5175,1937-12-01,87.5
5176,1937-12-02,92.5
5177,1937-12-03,98.0
5178,1937-12-04,92.5
5179,1937-12-05,85.0
5180,1937-12-06,78.0
5181,1937-12-07,73.5
5182,1937-12-08,73.5
5183,1937-12-09,73.5
5184,1937-12-10,73.5
5185,1937-12-11,80.5
5186,1937-12-12,76.0
5187,1937-12-13,71.5
5188,1937-12-14,83.0
5189,1937-12-15,117.0
5190,1937-12-16,103.0
5191,1937-12-17,83.0
5192,1937-12-18,73.5
5193,1937-12-19,69.0
5194,1937-12-20,65.0
5195,1937-12-21,60.5
5196,1937-12-22,58.0
5197,1937-12-23,56.0
5198,1937-12-24,56.0
5199,1937-12-25,54.0
5200,1937-12-26,52.0
5201,1937-12-27,51.0
5202,1937-12-28,50.0
5203,1937-12-29,48.0
5204,1937-12-30,46.0
5205,1937-12-31,46.0
5206,1938-01-01,45.0
5207,1938-01-02,44.0
5208,1938-01-03,43.0
5209,1938-01-04,42.0
5210,1938-01-05,43.0
5211,1938-01-06,40.2
5212,1938-01-07,39.4
5213,1938-01-08,38.6
5214,1938-01-09,37.8
5215,1938-01-10,37.0
5216,1938-01-11,36.2
5217,1938-01-12,35.4
5218,1938-01-13,34.6
5219,1938-01-14,33.8
5220,1938-01-15,33.8
5221,1938-01-16,33.0
5222,1938-01-17,32.2
5223,1938-01-18,32.2
5224,1938-01-19,30.6
5225,1938-01-20,30.6
5226,1938-01-21,29.0
5227,1938-01-22,29.0
5228,1938-01-23,29.0
5229,1938-01-24,27.6
5230,1938-01-25,27.6
5231,1938-01-26,26.8
5232,1938-01-27,26.2
5233,1938-01-28,26.2
5234,1938-01-29,26.2
5235,1938-01-30,24.8
5236,1938-01-31,24.8
5237,1938-02-01,34.6
5238,1938-02-02,44.0
5239,1938-02-03,44.0
5240,1938-02-04,39.4
5241,1938-02-05,35.4
5242,1938-02-06,33.8
5243,1938-02-07,28.2
5244,1938-02-08,28.2
5245,1938-02-09,26.8
5246,1938-02-10,26.2
5247,1938-02-11,24.1
5248,1938-02-12,23.5
5249,1938-02-13,23.5
5250,1938-02-14,22.9
5251,1938-02-15,20.9
5252,1938-02-16,21.6
5253,1938-02-17,20.9
5254,1938-02-18,20.2
5255,1938-02-19,19.6
5256,1938-02-20,19.6
5257,1938-02-21,19.6
5258,1938-02-22,19.0
5259,1938-02-23,19.0
5260,1938-02-24,19.0
5261,1938-02-25,18.4
5262,1938-02-26,18.4
5263,1938-02-27,18.4
5264,1938-02-28,18.4
5265,1938-03-01,18.4
5266,1938-03-02,18.4
5267,1938-03-03,17.8
5268,1938-03-04,17.8
5269,1938-03-05,16.8
5270,1938-03-06,16.3
5271,1938-03-07,16.3
5272,1938-03-08,15.8
5273,1938-03-09,15.8
5274,1938-03-10,15.8
5275,1938-03-11,15.8
5276,1938-03-12,15.3
5277,1938-03-13,15.8
5278,1938-03-14,15.3
5279,1938-03-15,14.8
5280,1938-03-16,14.8
5281,1938-03-17,14.8
5282,1938-03-18,14.8
5283,1938-03-19,14.8
5284,1938-03-20,14.3
5285,1938-03-21,14.3
5286,1938-03-22,14.3
5287,1938-03-23,14.3
5288,1938-03-24,14.3
5289,1938-03-25,14.3
5290,1938-03-26,14.8
5291,1938-03-27,14.8
5292,1938-03-28,14.3
5293,1938-03-29,14.3
5294,1938-03-30,14.3
5295,1938-03-31,13.8
5296,1938-04-01,13.3
5297,1938-04-02,12.8
5298,1938-04-03,12.8
5299,1938-04-04,12.8
5300,1938-04-05,12.3
5301,1938-04-06,12.3
5302,1938-04-07,12.3
5303,1938-04-08,12.3
5304,1938-04-09,12.3
5305,1938-04-10,12.3
5306,1938-04-11,12.3
5307,1938-04-12,13.3
5308,1938-04-13,14.8
5309,1938-04-14,15.3
5310,1938-04-15,14.3
5311,1938-04-16,15.3
5312,1938-04-17,13.8
5313,1938-04-18,13.8
5314,1938-04-19,13.8
5315,1938-04-20,13.8
5316,1938-04-21,13.8
5317,1938-04-22,13.3
5318,1938-04-23,14.3
5319,1938-04-24,14.8
5320,1938-04-25,17.3
5321,1938-04-26,22.9
5322,1938-04-27,20.2
5323,1938-04-28,17.3
5324,1938-04-29,15.8
5325,1938-04-30,14.3
5326,1938-05-01,13.8
5327,1938-05-02,16.8
5328,1938-05-03,52.0
5329,1938-05-04,85.0
5330,1938-05-05,71.5
5331,1938-05-06,50.0
5332,1938-05-07,76.5
5333,1938-05-08,56.0
5334,1938-05-09,71.5
5335,1938-05-10,83.0
5336,1938-05-11,50.0
5337,1938-05-12,36.2
5338,1938-05-13,38.6
5339,1938-05-14,26.2
5340,1938-05-15,46.0
5341,1938-05-16,32.2
5342,1938-05-17,24.1
5343,1938-05-18,22.3
5344,1938-05-19,48.0
5345,1938-05-20,71.5
5346,1938-05-21,76.0
5347,1938-05-22,46.0
5348,1938-05-23,56.0
5349,1938-05-24,98.0
5350,1938-05-25,49.0
5351,1938-05-26,42.0
5352,1938-05-27,83.0
5353,1938-05-28,78.0
5354,1938-05-29,71.5
5355,1938-05-30,87.5
5356,1938-05-31,76.0
5357,1938-06-01,65.0
5358,1938-06-02,98.0
5359,1938-06-03,120.0
5360,1938-06-04,76.0
5361,1938-06-05,54.0
5362,1938-06-06,55.0
5363,1938-06-07,142.0
5364,1938-06-08,148.0
5365,1938-06-09,78.0
5366,1938-06-10,145.0
5367,1938-06-11,108.5
5368,1938-06-12,95.0
5369,1938-06-13,106.0
5370,1938-06-14,90.0
5371,1938-06-15,71.5
5372,1938-06-16,65.0
5373,1938-06-17,71.5
5374,1938-06-18,99.0
5375,1938-06-19,198.0
5376,1938-06-20,202.0
5377,1938-06-21,120.0
5378,1938-06-22,80.5
5379,1938-06-23,69.0
5380,1938-06-24,71.5
5381,1938-06-25,83.0
5382,1938-06-26,67.0
5383,1938-06-27,54.0
5384,1938-06-28,47.0
5385,1938-06-29,41.2
5386,1938-06-30,84.0
5387,1938-07-01,90.0
5388,1938-07-02,62.5
5389,1938-07-03,58.0
5390,1938-07-04,62.5
5391,1938-07-05,58.0
5392,1938-07-06,50.0
5393,1938-07-07,67.0
5394,1938-07-08,53.0
5395,1938-07-09,60.5
5396,1938-07-10,53.0
5397,1938-07-11,49.0
5398,1938-07-12,56.0
5399,1938-07-13,76.0
5400,1938-07-14,62.5
5401,1938-07-15,65.0
5402,1938-07-16,71.5
5403,1938-07-17,53.0
5404,1938-07-18,69.0
5405,1938-07-19,80.5
5406,1938-07-20,73.5
5407,1938-07-21,150.0
5408,1938-07-22,103.0
5409,1938-07-23,80.5
5410,1938-07-24,69.0
5411,1938-07-25,65.0
5412,1938-07-26,76.0
5413,1938-07-27,73.5
5414,1938-07-28,58.0
5415,1938-07-29,52.0
5416,1938-07-30,47.0
5417,1938-07-31,52.0
5418,1938-08-01,52.0
5419,1938-08-02,52.0
5420,1938-08-03,76.0
5421,1938-08-04,56.0
5422,1938-08-05,48.0
5423,1938-08-06,51.0
5424,1938-08-07,44.0
5425,1938-08-08,39.4
5426,1938-08-09,37.0
5427,1938-08-10,38.6
5428,1938-08-11,50.0
5429,1938-08-12,42.0
5430,1938-08-13,40.2
5431,1938-08-14,42.0
5432,1938-08-15,40.2
5433,1938-08-16,37.8
5434,1938-08-17,39.4
5435,1938-08-18,38.6
5436,1938-08-19,35.4
5437,1938-08-20,32.2
5438,1938-08-21,30.6
5439,1938-08-22,42.0
5440,1938-08-23,39.4
5441,1938-08-24,47.0
5442,1938-08-25,60.5
5443,1938-08-26,65.0
5444,1938-08-27,55.0
5445,1938-08-28,52.0
5446,1938-08-29,42.0
5447,1938-08-30,37.8
5448,1938-08-31,35.4
5449,1938-09-01,65.0
5450,1938-09-02,65.0
5451,1938-09-03,162.0
5452,1938-09-04,76.0
5453,1938-09-05,114.0
5454,1938-09-06,123.0
5455,1938-09-07,98.0
5456,1938-09-08,80.5
5457,1938-09-09,92.5
5458,1938-09-10,120.0
5459,1938-09-11,205.0
5460,1938-09-12,232.0
5461,1938-09-13,108.5
5462,1938-09-14,114.0
5463,1938-09-15,85.0
5464,1938-09-16,133.0
5465,1938-09-17,111.5
5466,1938-09-18,80.5
5467,1938-09-19,65.0
5468,1938-09-20,65.0
5469,1938-09-21,98.0
5470,1938-09-22,85.0
5471,1938-09-23,83.0
5472,1938-09-24,80.5
5473,1938-09-25,67.0
5474,1938-09-26,60.5
5475,1938-09-27,73.5
5476,1938-09-28,111.0
5477,1938-09-29,80.5
5478,1938-09-30,184.0
5479,1938-10-01,302.0
5480,1938-10-02,342.0
5481,1938-10-03,230.0
5482,1938-10-04,430.0
5483,1938-10-05,368.0
5484,1938-10-06,316.0
5485,1938-10-07,304.0
5486,1938-10-08,206.0
5487,1938-10-09,135.0
5488,1938-10-10,114.0
5489,1938-10-11,111.5
5490,1938-10-12,117.0
5491,1938-10-13,108.5
5492,1938-10-14,264.0
5493,1938-10-15,312.0
5494,1938-10-16,165.0
5495,1938-10-17,123.0
5496,1938-10-18,123.0
5497,1938-10-19,165.0
5498,1938-10-20,120.0
5499,1938-10-21,108.5
5500,1938-10-22,108.5
5501,1938-10-23,103.0
5502,1938-10-24,92.5
5503,1938-10-25,83.0
5504,1938-10-26,78.0
5505,1938-10-27,73.5
5506,1938-10-28,88.0
5507,1938-10-29,98.0
5508,1938-10-30,100.5
5509,1938-10-31,95.0
5510,1938-11-01,153.0
5511,1938-11-02,158.0
5512,1938-11-03,98.0
5513,1938-11-04,129.0
5514,1938-11-05,103.0
5515,1938-11-06,92.5
5516,1938-11-07,90.0
5517,1938-11-08,87.5
5518,1938-11-09,95.0
5519,1938-11-10,83.0
5520,1938-11-11,67.0
5521,1938-11-12,62.5
5522,1938-11-13,58.0
5523,1938-11-14,56.0
5524,1938-11-15,54.0
5525,1938-11-16,52.0
5526,1938-11-17,51.0
5527,1938-11-18,49.0
5528,1938-11-19,49.0
5529,1938-11-20,47.0
5530,1938-11-21,46.0
5531,1938-11-22,44.0
5532,1938-11-23,43.0
5533,1938-11-24,42.0
5534,1938-11-25,41.2
5535,1938-11-26,39.4
5536,1938-11-27,37.8
5537,1938-11-28,37.0
5538,1938-11-29,38.6
5539,1938-11-30,37.8
5540,1938-12-01,37.8
5541,1938-12-02,37.8
5542,1938-12-03,37.0
5543,1938-12-04,35.4
5544,1938-12-05,35.4
5545,1938-12-06,34.6
5546,1938-12-07,34.6
5547,1938-12-08,34.6
5548,1938-12-09,34.6
5549,1938-12-10,33.8
5550,1938-12-11,33.8
5551,1938-12-12,33.8
5552,1938-12-13,33.9
5553,1938-12-14,32.2
5554,1938-12-15,31.4
5555,1938-12-16,31.4
5556,1938-12-17,33.8
5557,1938-12-18,32.2
5558,1938-12-19,30.6
5559,1938-12-20,29.8
5560,1938-12-21,29.0
5561,1938-12-22,28.2
5562,1938-12-23,28.2
5563,1938-12-24,27.6
5564,1938-12-25,27.6
5565,1938-12-26,26.8
5566,1938-12-27,26.8
5567,1938-12-28,26.2
5568,1938-12-29,24.8
5569,1938-12-30,24.8
5570,1938-12-31,24.8
